id	version	source	line	object	variant	name	type	pattern	required	description
OAS-3.0.0-F0048	3.0.0	oas/3.0/3.0.0.md	725	Path Item Object	Fixed Fields	parameters	[Parameter Object | Reference Object]	false	false	A list of parameters that are applicable for all the operations described under this path. These parameters can be overridden at the operation level, but cannot be removed there. The list MUST NOT include duplicated parameters. A unique parameter is defined by a combination of a [name](#parameterName) and [location](#parameterIn). The list can use the [Reference Object](#reference-object) to link to parameters that are defined at the [OpenAPI Object's components/parameters](#componentsParameters).
OAS-3.0.0-F0049	3.0.0	oas/3.0/3.0.0.md	822	Operation Object	Fixed Fields	tags	[string]	false	false	A list of tags for API documentation control. Tags can be used for logical grouping of operations by resources or any other qualifier.
OAS-3.0.0-F0050	3.0.0	oas/3.0/3.0.0.md	823	Operation Object	Fixed Fields	summary	string	false	false	A short summary of what the operation does.
OAS-3.0.0-F0051	3.0.0	oas/3.0/3.0.0.md	824	Operation Object	Fixed Fields	description	string	false	false	A verbose explanation of the operation behavior. [CommonMark syntax](http://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.0.0-F0052	3.0.0	oas/3.0/3.0.0.md	825	Operation Object	Fixed Fields	externalDocs	External Documentation Object	false	false	Additional external documentation for this operation.
OAS-3.0.0-F0053	3.0.0	oas/3.0/3.0.0.md	826	Operation Object	Fixed Fields	operationId	string	false	false	Unique string used to identify the operation. The id MUST be unique among all operations described in the API. Tools and libraries MAY use the operationId to uniquely identify an operation, therefore, it is RECOMMENDED to follow common programming naming conventions.
OAS-3.0.0-F0054	3.0.0	oas/3.0/3.0.0.md	827	Operation Object	Fixed Fields	parameters	[Parameter Object | Reference Object]	false	false	A list of parameters that are applicable for this operation. If a parameter is already defined at the [Path Item](#pathItemParameters), the new definition will override it but can never remove it. The list MUST NOT include duplicated parameters. A unique parameter is defined by a combination of a [name](#parameterName) and [location](#parameterIn). The list can use the [Reference Object](#reference-object) to link to parameters that are defined at the [OpenAPI Object's components/parameters](#componentsParameters).
OAS-3.0.0-F0055	3.0.0	oas/3.0/3.0.0.md	828	Operation Object	Fixed Fields	requestBody	Request Body Object | Reference Object	false	false	The request body applicable for this operation. The `requestBody` is only supported in HTTP methods where the HTTP 1.1 specification [RFC7231](https://tools.ietf.org/html/rfc7231#section-4.3.1) has explicitly defined semantics for request bodies. In other cases where the HTTP spec is vague, `requestBody` SHALL be ignored by consumers.
OAS-3.0.0-F0056	3.0.0	oas/3.0/3.0.0.md	829	Operation Object	Fixed Fields	responses	Responses Object	false	true	**REQUIRED**. The list of possible responses as they are returned from executing this operation.
OAS-3.0.0-F0057	3.0.0	oas/3.0/3.0.0.md	830	Operation Object	Fixed Fields	callbacks	Map[string, Callback Object | Reference Object]	false	false	A map of possible out-of band callbacks related to the parent operation. The key is a unique identifier for the Callback Object. Each value in the map is a [Callback Object](#callback-object) that describes a request that may be initiated by the API provider and the expected responses. The key value used to identify the callback object is an expression, evaluated at runtime, that identifies a URL to use for the callback operation.
OAS-3.0.0-F0058	3.0.0	oas/3.0/3.0.0.md	831	Operation Object	Fixed Fields	deprecated	boolean	false	false	Declares this operation to be deprecated. Consumers SHOULD refrain from usage of the declared operation. Default value is `false`.
OAS-3.0.0-F0059	3.0.0	oas/3.0/3.0.0.md	832	Operation Object	Fixed Fields	security	[Security Requirement Object]	false	false	A declaration of which security mechanisms can be used for this operation. The list of values includes alternative security requirement objects that can be used. Only one of the security requirement objects need to be satisfied to authorize a request. This definition overrides any declared top-level [`security`](#oasSecurity). To remove a top-level security declaration, an empty array can be used.
OAS-3.0.0-F0060	3.0.0	oas/3.0/3.0.0.md	833	Operation Object	Fixed Fields	servers	[Server Object]	false	false	An alternative `server` array to service this operation. If an alternative `server` object is specified at the Path Item Object or Root level, it will be overridden by this value.
OAS-3.0.0-F0061	3.0.0	oas/3.0/3.0.0.md	955	External Documentation Object	Fixed Fields	description	string	false	false	A short description of the target documentation. [CommonMark syntax](http://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.0.0-F0062	3.0.0	oas/3.0/3.0.0.md	956	External Documentation Object	Fixed Fields	url	string	false	true	**REQUIRED**. The URL for the target documentation. Value MUST be in the format of a URL.
OAS-3.0.0-F0063	3.0.0	oas/3.0/3.0.0.md	991	Parameter Object	Fixed Fields	name	string	false	true	"**REQUIRED**. The name of the parameter. Parameter names are *case sensitive*. <ul><li>If [`in`](#parameterIn) is `""path""`, the `name` field MUST correspond to the associated path segment from the [path](#pathsPath) field in the [Paths Object](#paths-object). See [Path Templating](#path-templating) for further information.<li>If [`in`](#parameterIn) is `""header""` and the `name` field is `""Accept""`, `""Content-Type""` or `""Authorization""`, the parameter definition SHALL be ignored.<li>For all other cases, the `name` corresponds to the parameter name used by the [`in`](#parameterIn) property.</ul>"
OAS-3.0.0-F0064	3.0.0	oas/3.0/3.0.0.md	992	Parameter Object	Fixed Fields	in	string	false	true	"**REQUIRED**. The location of the parameter. Possible values are ""query"", ""header"", ""path"" or ""cookie""."
OAS-3.0.0-F0065	3.0.0	oas/3.0/3.0.0.md	993	Parameter Object	Fixed Fields	description	string	false	false	A brief description of the parameter. This could contain examples of use. [CommonMark syntax](http://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.0.0-F0066	3.0.0	oas/3.0/3.0.0.md	994	Parameter Object	Fixed Fields	required	boolean	false	true	"Determines whether this parameter is mandatory. If the [parameter location](#parameterIn) is ""path"", this property is **REQUIRED** and its value MUST be `true`. Otherwise, the property MAY be included and its default value is `false`."
OAS-3.0.0-F0067	3.0.0	oas/3.0/3.0.0.md	995	Parameter Object	Fixed Fields	deprecated	boolean	false	false	Specifies that a parameter is deprecated and SHOULD be transitioned out of usage.
OAS-3.0.0-F0068	3.0.0	oas/3.0/3.0.0.md	996	Parameter Object	Fixed Fields	allowEmptyValue	boolean	false	false	Sets the ability to pass empty-valued parameters. This is valid only for `query` parameters and allows sending a parameter with an empty value. Default value is `false`. If [`style`](#parameterStyle) is used, and if behavior is `n/a` (cannot be serialized), the value of `allowEmptyValue` SHALL be ignored.
OAS-3.0.0-F0069	3.0.0	oas/3.0/3.0.0.md	1003	Parameter Object	Fixed Fields	style	string	false	false	Describes how the parameter value will be serialized depending on the type of the parameter value. Default values (based on value of `in`): for `query` - `form`; for `path` - `simple`; for `header` - `simple`; for `cookie` - `form`.
OAS-3.0.0-F0070	3.0.0	oas/3.0/3.0.0.md	1004	Parameter Object	Fixed Fields	explode	boolean	false	false	When this is true, parameter values of type `array` or `object` generate separate parameters for each value of the array or key-value pair of the map. For other types of parameters this property has no effect. When [`style`](#parameterStyle) is `form`, the default value is `true`. For all other styles, the default value is `false`.
OAS-3.0.0-F0071	3.0.0	oas/3.0/3.0.0.md	1005	Parameter Object	Fixed Fields	allowReserved	boolean	false	false	Determines whether the parameter value SHOULD allow reserved characters, as defined by [RFC3986](https://tools.ietf.org/html/rfc3986#section-2.2) `:/?#[]@!$&'()*+,;=` to be included without percent-encoding. This property only applies to parameters with an `in` value of `query`. The default value is `false`.
OAS-3.0.0-F0072	3.0.0	oas/3.0/3.0.0.md	1006	Parameter Object	Fixed Fields	schema	Schema Object | Reference Object	false	false	The schema defining the type used for the parameter.
OAS-3.0.0-F0073	3.0.0	oas/3.0/3.0.0.md	1007	Parameter Object	Fixed Fields	example	Any	false	false	Example of the media type. The example SHOULD match the specified schema and encoding properties if present. The `example` object is mutually exclusive of the `examples` object. Furthermore, if referencing a `schema` which contains an example, the `example` value SHALL _override_ the example provided by the schema. To represent examples of media types that cannot naturally be represented in JSON or YAML, a string value can contain the example with escaping where necessary.
OAS-3.0.0-F0074	3.0.0	oas/3.0/3.0.0.md	1008	Parameter Object	Fixed Fields	examples	Map[ string, Example Object | Reference Object]	false	false	Examples of the media type. Each example SHOULD contain a value in the correct format as specified in the parameter encoding. The `examples` object is mutually exclusive of the `example` object. Furthermore, if referencing a `schema` which contains an example, the `examples` value SHALL _override_ the example provided by the schema.
OAS-3.0.0-F0075	3.0.0	oas/3.0/3.0.0.md	1017	Parameter Object	Fixed Fields	content	Map[string, Media Type Object]	false	false	A map containing the representations for the parameter. The key is the media type and the value describes it. The map MUST only contain one entry.
OAS-3.0.0-F0076	3.0.0	oas/3.0/3.0.0.md	1225	Request Body Object	Fixed Fields	description	string	false	false	A brief description of the request body. This could contain examples of use. [CommonMark syntax](http://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.0.0-F0077	3.0.0	oas/3.0/3.0.0.md	1226	Request Body Object	Fixed Fields	content	Map[string, Media Type Object]	false	true	**REQUIRED**. The content of the request body. The key is a media type or [media type range](https://tools.ietf.org/html/rfc7231#appendix-D) and the value describes it. For requests that match multiple keys, only the most specific key is applicable. e.g. text/plain overrides text/*
OAS-3.0.0-F0078	3.0.0	oas/3.0/3.0.0.md	1227	Request Body Object	Fixed Fields	required	boolean	false	true	Determines if the request body is required in the request. Defaults to `false`.
OAS-3.0.0-F0079	3.0.0	oas/3.0/3.0.0.md	1345	Media Type Object	Fixed Fields	schema	Schema Object | Reference Object	false	false	The schema defining the type used for the request body.
OAS-3.0.0-F0080	3.0.0	oas/3.0/3.0.0.md	1346	Media Type Object	Fixed Fields	example	Any	false	false	Example of the media type. The example object SHOULD be in the correct format as specified by the media type. The `example` object is mutually exclusive of the `examples` object. Furthermore, if referencing a `schema` which contains an example, the `example` value SHALL _override_ the example provided by the schema.
OAS-3.0.0-F0081	3.0.0	oas/3.0/3.0.0.md	1347	Media Type Object	Fixed Fields	examples	Map[ string, Example Object | Reference Object]	false	false	Examples of the media type. Each example object SHOULD match the media type and specified schema if present. The `examples` object is mutually exclusive of the `example` object. Furthermore, if referencing a `schema` which contains an example, the `examples` value SHALL _override_ the example provided by the schema.
OAS-3.0.0-F0082	3.0.0	oas/3.0/3.0.0.md	1348	Media Type Object	Fixed Fields	encoding	Map[string, Encoding Object]	false	false	A map between a property name and its encoding information. The key, being the property name, MUST exist in the schema as a property. The encoding object SHALL only apply to `requestBody` objects when the media type is `multipart` or `application/x-www-form-urlencoded`.
OAS-3.0.0-F0083	3.0.0	oas/3.0/3.0.0.md	1559	Encoding Object	Fixed Fields	contentType	string	false	false	The Content-Type for encoding a specific property. Default value depends on the property type: for `string` with `format` being `binary` – `application/octet-stream`; for other primitive types – `text/plain`; for `object` - `application/json`; for `array` – the default is defined based on the inner type. The value can be a specific media type (e.g. `application/json`), a wildcard media type (e.g. `image/*`), or a comma-separated list of the two types.
OAS-3.0.0-F0084	3.0.0	oas/3.0/3.0.0.md	1560	Encoding Object	Fixed Fields	headers	Map[string, Header Object | Reference Object]	false	false	A map allowing additional information to be provided as headers, for example `Content-Disposition`. `Content-Type` is described separately and SHALL be ignored in this section. This property SHALL be ignored if the request body media type is not a `multipart`.
OAS-3.0.0-F0085	3.0.0	oas/3.0/3.0.0.md	1561	Encoding Object	Fixed Fields	style	string	false	false	Describes how a specific property value will be serialized depending on its type. See [Parameter Object](#parameter-object) for details on the [`style`](#parameterStyle) property. The behavior follows the same values as `query` parameters, including default values. This property SHALL be ignored if the request body media type is not `application/x-www-form-urlencoded`.
OAS-3.0.0-F0086	3.0.0	oas/3.0/3.0.0.md	1562	Encoding Object	Fixed Fields	explode	boolean	false	false	When this is true, property values of type `array` or `object` generate separate parameters for each value of the array, or key-value-pair of the map. For other types of properties this property has no effect. When [`style`](#encodingStyle) is `form`, the default value is `true`. For all other styles, the default value is `false`. This property SHALL be ignored if the request body media type is not `application/x-www-form-urlencoded`.
OAS-3.0.0-F0087	3.0.0	oas/3.0/3.0.0.md	1563	Encoding Object	Fixed Fields	allowReserved	boolean	false	false	Determines whether the parameter value SHOULD allow reserved characters, as defined by [RFC3986](https://tools.ietf.org/html/rfc3986#section-2.2) `:/?#[]@!$&'()*+,;=` to be included without percent-encoding. The default value is `false`. This property SHALL be ignored if the request body media type is not `application/x-www-form-urlencoded`.
OAS-3.0.0-F0088	3.0.0	oas/3.0/3.0.0.md	1624	Responses Object	Fixed Fields	default	Response Object | Reference Object	false	false	The documentation of responses other than the ones declared for specific HTTP response codes. Use this field to cover undeclared responses. A [Reference Object](#reference-object) can link to a response that the [OpenAPI Object's components/responses](#componentsResponses) section defines.
